transaction_id,date,amount,transaction_count,average_transaction_value,customer_tenure_days,credit_score,payment_frequency,industry_sector,geographical_region,amount_volatility,payment_delay_days,compliance_score,risk_label,month,day_of_week,is_month_end
3219,2024-03-05 13:14:21.957208536,112.33430862377767,7,47.02653646818216,1460,753.362114636647,quarterly,retail,West,-1.4443081408418064,2.0895112602000037,94.22392304886031,0,3,1,0
3220,2024-03-05 14:06:55.872600076,19.10326495311833,8,24.00539232208632,1204,713.304469778227,quarterly,manufacturing,South,1.380054320656786,0.24061619987368485,91.81431257208912,1,3,1,0
3221,2024-03-05 14:59:29.787991614,116.45386073167796,6,25.022434513624486,1534,728.417103260499,quarterly,tech,South,0.8677691507102704,2.4584409988927076,78.91738325564002,0,3,1,0
3222,2024-03-05 15:52:03.703383154,214.97809602769846,6,28.53297203029636,2768,649.4869510873702,monthly,retail,South,1.1675951318136513,3.299916137336074,82.16087528719692,0,3,1,0
3223,2024-03-05 16:44:37.618774692,109.42100792131733,2,24.686194508328043,946,690.0191227233531,quarterly,tech,South,0.6367636367187115,8.887685080333817,87.11906589225111,0,3,1,0
3224,2024-03-05 17:37:11.534166232,72.5119244610955,9,11.7482404473875,867,788.13857619901,weekly,retail,South,0.4481916248376503,2.636949599749766,100.0,0,3,1,0
3225,2024-03-05 18:29:45.449557772,20.33059021812879,7,35.747680508813524,1941,724.314726610414,monthly,tech,North,-2.4969437557474747,4.832795287478751,77.06403214507135,0,3,1,0
3226,2024-03-05 19:22:19.364949310,23.40966646540026,5,133.30839657060162,2557,686.8502371792116,monthly,manufacturing,West,0.521455229585891,2.2232172846744125,75.92192536701786,0,3,1,0
3227,2024-03-05 20:14:53.280340850,190.49365849960063,6,62.83347573468318,1199,692.5312431877064,monthly,retail,South,-0.830560049617179,5.803047527520953,74.57689335033349,0,3,1,0
3228,2024-03-05 21:07:27.195732388,119.0268388105696,4,12.789900251921104,1812,611.5978823189672,weekly,manufacturing,West,0.9542693302902798,0.951082878267445,92.86710678288063,0,3,1,0
3229,2024-03-05 22:00:01.111123928,52.508784563662765,6,4.371377862174811,1777,688.0355914710856,weekly,services,South,-0.8421204583548946,1.231373156231348,94.78345524330132,0,3,1,0
3230,2024-03-05 22:52:35.026515466,35.94861128073382,5,43.12367701841492,1140,756.639565841853,monthly,retail,North,-1.2289636767564032,9.805113461590363,84.26977485495645,0,3,1,0
3231,2024-03-05 23:45:08.941907006,7.200799970677512,5,52.5859348980197,2516,638.232181028065,monthly,services,West,-0.35380728691848284,2.201999761234979,88.14044200435288,0,3,1,0
3232,2024-03-06 00:37:42.857298546,18.71167351650253,4,52.49040406911971,119,742.7610048566519,monthly,services,North,0.46133445426742076,1.439083194092422,99.59025132494907,0,3,2,0
3233,2024-03-06 01:30:16.772690084,369.2297530002703,2,36.24231873020314,590,745.155136948487,quarterly,manufacturing,East,0.07314120736313211,0.05921527315925604,83.62925707539964,0,3,2,0
3234,2024-03-06 02:22:50.688081624,15.173408105391326,5,14.46191806847788,162,696.0025323594817,quarterly,services,East,0.12949509786954355,6.31839459110537,85.03568425303222,0,3,2,0
3235,2024-03-06 03:15:24.603473162,65.98845623649889,6,125.2147642493147,1956,711.5173301724601,quarterly,services,West,-0.5378219314719714,3.155548187848471,73.54516300308825,0,3,2,0
3236,2024-03-06 04:07:58.518864702,149.52206489261877,4,29.952980053256944,716,769.8336151415622,quarterly,manufacturing,North,0.8434830444220904,0.9527077586972676,90.23195406833008,0,3,2,0
3237,2024-03-06 05:00:32.434256240,15.565817621414745,6,21.856914842550143,34,629.7162913823744,monthly,retail,West,0.4770673644393221,10.395770742906269,86.36411233599823,0,3,2,0
3238,2024-03-06 05:53:06.349647780,65.6744837446117,3,49.164883435761006,16,735.4022540848521,weekly,manufacturing,East,1.1916811427696647,8.007725555802757,94.42603102631361,0,3,2,0
3239,2024-03-06 06:45:40.265039320,139.47920715653635,8,22.11503750532215,3500,645.3345824173194,weekly,services,North,-1.3120575538257873,1.62176020588058,66.03195733464436,1,3,2,0
3240,2024-03-06 07:38:14.180430858,55.28487272926035,3,13.38039802257705,2339,744.508655904016,weekly,retail,West,-0.3493973722396248,1.2585690470941537,71.861823018129,1,3,2,0
3241,2024-03-06 08:30:48.095822398,961.4120177740331,5,22.42963588663787,1979,647.6079488425213,weekly,tech,West,1.7617670399815248,2.6967868118378284,94.03187992483353,1,3,2,0
3242,2024-03-06 09:23:22.011213936,10.292348356155465,1,40.20033295929315,2795,763.9004958487512,monthly,services,South,1.0907022187509545,2.2698322970345495,85.37641962268678,0,3,2,0
3243,2024-03-06 10:15:55.926605476,157.39027202057807,9,94.37051224524532,1338,680.8990551435978,quarterly,retail,North,0.011192256739603654,0.8544828100599505,82.65163795433158,0,3,2,0
3244,2024-03-06 11:08:29.841997014,45.933663718844706,3,7.819143725092333,3062,619.0627351233444,quarterly,tech,West,-0.32087771356233996,19.867590399916544,97.50675751976469,1,3,2,0
3245,2024-03-06 12:01:03.757388554,118.14588268646612,2,46.48944662305363,795,688.8759848689964,quarterly,tech,North,-0.3628518156922431,2.0352739154602446,100.0,0,3,2,0
3246,2024-03-06 12:53:37.672780094,84.8858278396217,10,64.89209306835653,2985,654.0421820336941,monthly,services,East,-1.5873938031011423,3.777040483860744,92.17709824030345,0,3,2,0
3247,2024-03-06 13:46:11.588171632,26.228426483563208,4,45.86120266241739,30,751.7863813848209,monthly,retail,West,-1.390625785796145,6.79022093345738,79.42080004536506,0,3,2,0
3248,2024-03-06 14:38:45.503563172,68.6483016368526,6,55.04332028397798,1441,773.2591881913786,monthly,tech,West,-1.9201290202844083,13.13719411624273,83.35133447103536,1,3,2,0
3249,2024-03-06 15:31:19.418954710,8.517292840299318,11,102.5988831835002,2788,669.5431306115779,monthly,manufacturing,East,1.8105151092178078,0.8073408931430505,68.2525394854926,1,3,2,0
3250,2024-03-06 16:23:53.334346250,99.80791617588727,6,70.37150118943417,2400,721.3841879478794,monthly,tech,West,0.7724596665347968,0.7635354072660925,81.2556258394433,0,3,2,0
3251,2024-03-06 17:16:27.249737790,73.56419791345247,3,24.105145320307173,462,720.0597787796003,quarterly,retail,South,-0.4542671338452082,4.662397941285052,89.69072652854415,0,3,2,0
3252,2024-03-06 18:09:01.165129328,103.4057085167836,4,71.18195641371437,3120,674.5002962457907,quarterly,manufacturing,West,-0.06786862585829856,1.5104600754720745,88.8311450179179,0,3,2,0
3253,2024-03-06 19:01:35.080520868,157.294261017799,7,37.70721300093432,1896,696.0280310724801,monthly,services,East,-1.1638478941115218,5.4803806431594175,97.32207520137163,0,3,2,0
3254,2024-03-06 19:54:08.995912406,78.85571894561824,4,62.01205789175353,3412,676.0797402713273,weekly,manufacturing,North,-1.1333252144215933,0.8639874094420172,81.62018658337342,0,3,2,0
3255,2024-03-06 20:46:42.911303946,63.31292025643451,7,12.189179329485363,1535,674.7484402583996,weekly,retail,South,0.2834305163735359,4.306091275962094,100.0,0,3,2,0
3256,2024-03-06 21:39:16.826695484,22.622198604601966,5,28.79902523204098,1846,742.9194862875786,weekly,retail,West,-0.4969709239673864,6.593161010387232,80.3220265459475,0,3,2,0
3257,2024-03-06 22:31:50.742087024,26.78331814278278,7,53.66128619809665,2011,700.3916496367502,weekly,tech,West,0.07901601454590236,6.401658816974814,82.81202088610456,0,3,2,0
3258,2024-03-06 23:24:24.657478564,178.88347570983834,7,29.918306583093692,767,742.7473077773227,weekly,manufacturing,West,0.5456390413734067,6.505615139664416,88.72028712896619,0,3,2,0
3259,2024-03-07 00:16:58.572870102,229.59925179464537,1,50.7064195121895,1952,777.3770618941169,monthly,tech,South,2.3026485247734203,5.235152496412984,75.00104290627397,1,3,3,0
3260,2024-03-07 01:09:32.488261642,43.029656485886115,4,96.94205490382544,490,710.0990365310686,weekly,retail,West,0.7635854976723299,24.659465372912372,99.63259892789743,1,3,3,0
3261,2024-03-07 02:02:06.403653180,57.1684828413789,10,26.61815275584453,3549,649.7119228222318,weekly,tech,North,-0.14787840173165145,16.238186342900136,78.14960484642253,1,3,3,0
3262,2024-03-07 02:54:40.319044720,22.09575757151504,6,67.21567887923317,3620,719.515492767639,quarterly,manufacturing,South,-1.9877125157460875,0.5020004509812331,75.98376755790643,0,3,3,0
3263,2024-03-07 03:47:14.234436258,176.4004765795984,10,14.54721124614857,2951,715.3662236078779,weekly,services,West,-0.98931351545168,2.3158028437071447,88.60985050193689,0,3,3,0
3264,2024-03-07 04:39:48.149827798,106.20984677713876,6,60.78922167694043,2006,680.2896177479603,quarterly,services,South,-0.7079441685889313,8.301552813086431,63.134861076691934,1,3,3,0
3265,2024-03-07 05:32:22.065219338,380.39775785008,4,8.971309173095406,1675,737.123036106401,weekly,tech,North,-1.050777141017843,3.063087173627515,71.21308202517343,1,3,3,0
3266,2024-03-07 06:24:55.980610876,22.684387733405476,6,38.76619545243822,1733,680.9422752038787,quarterly,services,North,-0.5901476315146318,1.7562697721492824,96.82654187043322,0,3,3,0
3267,2024-03-07 07:17:29.896002416,37.412022163229956,2,37.787641278483015,1975,683.193122708936,monthly,retail,West,-0.5103614840391056,10.968224518372441,85.98320197559428,0,3,3,0
3268,2024-03-07 08:10:03.811393954,68.81666383565798,5,131.20440285265968,3500,670.3660081566911,monthly,retail,South,-0.6413238457787022,2.4555769834436165,87.92758361929657,0,3,3,0
3269,2024-03-07 09:02:37.726785494,104.21848759583668,5,22.453689370541365,2017,709.9285847231092,weekly,services,North,-0.12197517247301619,0.13445306071671,66.85578702780526,1,3,3,0
3270,2024-03-07 09:55:11.642177032,44.00628050369357,3,6.708873161312194,2348,712.3174268253122,monthly,retail,West,-0.48850313245733945,3.069561609910298,93.50395230691282,0,3,3,0
3271,2024-03-07 10:47:45.557568572,22.806347801247725,6,50.397584892655125,841,714.8302869308208,monthly,tech,East,2.234886424369109,2.58122013475735,82.35803119014099,1,3,3,0
3272,2024-03-07 11:40:19.472960112,131.81606830290886,1,14.732365900186412,1200,737.6415879536843,monthly,services,East,-0.7159893555962072,1.2393476275603057,77.0128640842463,0,3,3,0
3273,2024-03-07 12:32:53.388351650,112.29567662319675,3,34.7597630640795,2635,712.34267482772,quarterly,tech,West,0.12118147774374631,2.226677908060627,74.09307377324326,0,3,3,0
3274,2024-03-07 13:25:27.303743190,21.83962323179093,4,19.530292001761694,2937,667.5139586881761,weekly,tech,East,-0.011327042531622209,0.6574410337921889,64.48507968305594,1,3,3,0
3275,2024-03-07 14:18:01.219134728,211.7577221494562,5,28.07866487600311,1608,702.524271413527,quarterly,services,South,0.379506794723904,4.256526055393986,82.0553479642702,0,3,3,0
3276,2024-03-07 15:10:35.134526268,175.9497968533515,3,5.94525026564658,3058,645.2342191553436,weekly,services,West,0.9680991187062084,2.7219540138413723,90.6345627306625,0,3,3,0
3277,2024-03-07 16:03:09.049917808,62.44564493109064,1,8.297549608517196,356,766.7464233181837,weekly,retail,North,0.09606716125576537,0.5629638586832328,89.2533664331035,0,3,3,0
3278,2024-03-07 16:55:42.965309346,59.12169001287264,4,44.94967991394171,311,619.3997479956988,monthly,retail,South,-1.4643745283814849,26.301223604273034,64.81540475310337,1,3,3,0
3279,2024-03-07 17:48:16.880700886,95.01718510812998,4,29.48672768819841,1609,702.9555891674498,monthly,services,North,-0.301904287505324,18.69913900468257,87.75972323806774,1,3,3,0
3280,2024-03-07 18:40:50.796092424,23.06455283704339,8,13.252231619045357,612,712.9650529793266,quarterly,manufacturing,North,-0.3039658339084611,9.690759875560866,75.95503258947178,0,3,3,0
3281,2024-03-07 19:33:24.711483964,56.262682321460204,6,21.287823887055364,481,753.049701252426,monthly,retail,South,0.4916544604990069,1.428103566902671,100.0,0,3,3,0
3282,2024-03-07 20:25:58.626875502,6.344678660691562,1,49.039478416269255,3287,667.478462198537,quarterly,tech,East,-0.7271779936572385,0.5019026088671311,100.0,0,3,3,0
3283,2024-03-07 21:18:32.542267042,131.16494397611154,6,26.51747555329239,3267,722.8105017018585,weekly,manufacturing,South,-0.3402873847558998,2.473079526891508,94.76361102159339,0,3,3,0
3284,2024-03-07 22:11:06.457658582,11.455921725312745,4,46.88594132080601,3115,611.216050805704,quarterly,tech,South,-0.5837351762849464,7.427817068229723,90.96195463094907,0,3,3,0
3285,2024-03-07 23:03:40.373050120,245.53016918680598,3,16.434234615259275,1664,729.1034841801402,quarterly,retail,West,0.934746633132936,10.233743652388771,98.29548643163,0,3,3,0
3286,2024-03-07 23:56:14.288441660,39.24719222628418,2,51.36160266903584,1210,711.0593411231298,quarterly,manufacturing,South,-0.24452111720611056,2.4890619558660907,83.11161497854751,0,3,3,0
3287,2024-03-08 00:48:48.203833198,44.182687112709694,5,27.35257400175146,1465,664.6133839466146,quarterly,tech,East,0.19883528543462972,2.6560604099964658,67.52129385342214,1,3,4,0
3288,2024-03-08 01:41:22.119224738,29.144496449222142,5,44.94785179673631,874,682.7739387850913,monthly,retail,South,0.12643980198465785,0.03985614949976235,91.18682564407442,0,3,4,0
3289,2024-03-08 02:33:56.034616276,40.93400460592121,6,41.820284634395314,1522,716.7196493760387,weekly,services,East,-1.6015328182852533,9.515047918908435,81.30364446815248,0,3,4,0
3290,2024-03-08 03:26:29.950007816,225.54762751825626,2,23.971843825773966,3088,702.0823954012708,monthly,services,East,-0.9778296896986131,2.371104140888091,89.54784898731803,0,3,4,0
3291,2024-03-08 04:19:03.865399356,4.53666129285052,3,24.925353931026407,1340,708.1005456434499,monthly,services,South,2.1696318313953897,21.639595546090682,86.99211971487736,1,3,4,0
3292,2024-03-08 05:11:37.780790894,195.77487185574796,0,29.33607131018405,2103,700.9593318591826,quarterly,services,East,-0.3713693731715847,2.130479753830466,89.95376050476322,0,3,4,0
3293,2024-03-08 06:04:11.696182434,76.55607517235471,6,57.18750674757766,1710,703.5528538343958,quarterly,tech,East,-1.7103854560953455,0.013704394697544496,95.1683438010224,0,3,4,0
3294,2024-03-08 06:56:45.611573972,16.329582694801612,7,131.9183171285725,3144,758.054055307974,monthly,services,East,-1.2536667397421033,1.225743299649144,82.10740555058459,0,3,4,0
3295,2024-03-08 07:49:19.526965512,18.628405756360042,3,17.61644479282546,3371,737.7276135005345,weekly,tech,North,1.791827233017699,3.907809483890736,65.38871925298596,1,3,4,0
3296,2024-03-08 08:41:53.442357050,291.8946726833339,7,71.76983461792763,1281,713.4784930573392,quarterly,tech,West,-0.3873505849365302,8.023753531362484,84.88936632620188,0,3,4,0
3297,2024-03-08 09:34:27.357748590,21.210431659297615,7,26.805135212873374,2549,710.8215865545869,quarterly,manufacturing,East,0.17862022891920148,0.11723841277294304,92.10269910834654,0,3,4,0
3298,2024-03-08 10:27:01.273140130,17.229955871686716,5,30.477382574524988,2429,686.9793214223438,quarterly,tech,South,0.9721586083570265,0.06957824846904315,89.35322598441401,0,3,4,0
3299,2024-03-08 11:19:35.188531668,170.2579333811378,5,41.57708584549341,43,780.9406569517143,weekly,manufacturing,North,0.03958273883899889,1.5748048650184057,74.93995246795902,0,3,4,0
3300,2024-03-08 12:12:09.103923208,76.59661431954049,4,23.05300921768868,1112,669.4388327831263,monthly,tech,East,0.021712288282263636,0.993939387804911,84.62911325852046,0,3,4,0
3301,2024-03-08 13:04:43.019314746,21.37184546749321,5,24.854935221821485,1501,626.8692507577214,weekly,tech,West,0.16688335083211212,3.3225790668480326,73.75326320926895,0,3,4,0
3302,2024-03-08 13:57:16.934706286,67.8042566486864,2,147.95288948167095,1165,647.6968439471414,quarterly,manufacturing,West,-2.1359092831897795,11.424853870336818,89.54207192700024,0,3,4,0
3303,2024-03-08 14:49:50.850097826,19.574884008345556,4,35.42628195903432,3053,606.1506888878529,quarterly,retail,South,0.1553219482299005,1.3239246531800897,94.31865763445009,0,3,4,0
3304,2024-03-08 15:42:24.765489364,164.15668998339424,6,49.23349617605309,2234,743.8002531046584,monthly,services,East,-0.7211589403677147,2.2697901360587593,98.49839115723191,0,3,4,0
3305,2024-03-08 16:34:58.680880904,157.80671555249663,5,142.0069822258868,3010,626.1518921470052,quarterly,services,South,-0.7818757196994747,6.429884536464789,90.94859884003884,0,3,4,0
3306,2024-03-08 17:27:32.596272442,92.94483999186598,4,138.53362153185526,2977,757.6389245701978,quarterly,manufacturing,West,0.1968375950029508,4.015735446922333,89.69646548901085,0,3,4,0
3307,2024-03-08 18:20:06.511663982,78.38723233676531,6,28.757115703470156,2126,673.4175741986393,quarterly,tech,East,-1.3682570133823235,1.0170581998326365,97.23978875743383,0,3,4,0
3308,2024-03-08 19:12:40.427055520,317.72560243870214,4,17.804134480731385,3274,624.3420457179037,monthly,retail,East,0.4608379423629295,1.6423826655191824,75.47935023318097,0,3,4,0
3309,2024-03-08 20:05:14.342447060,54.581026774514314,4,14.021122005139418,3588,693.5242732342788,monthly,tech,South,1.2800729537681093,7.282380247723628,94.08011942454881,0,3,4,0
3310,2024-03-08 20:57:48.257838600,16.745438194469983,6,12.918756837813383,3327,783.1561073802294,monthly,manufacturing,North,-0.03296620836612501,0.6022717048935015,78.34551026009531,0,3,4,0
3311,2024-03-08 21:50:22.173230138,85.58190861306109,4,23.523706220090304,2543,680.8226073398424,monthly,retail,South,-1.0665815333672193,0.20488246150194997,88.49045685145983,0,3,4,0
3312,2024-03-08 22:42:56.088621678,439.67993841982343,7,13.716654201042095,2512,811.7900634700267,quarterly,manufacturing,West,-0.17889434818306701,8.31725490041524,96.91402147271808,0,3,4,0
3313,2024-03-08 23:35:30.004013216,19.791261597292763,7,31.46309430424246,3233,628.2534812620391,monthly,services,North,-2.0587697966931624,0.2119643815669971,85.21504249174309,0,3,4,0
3314,2024-03-09 00:28:03.919404756,38.03615798775378,6,18.665807856356466,1647,712.2052329458116,quarterly,manufacturing,West,1.4287641702573084,1.5984740547105714,67.27457600112365,1,3,5,0
3315,2024-03-09 01:20:37.834796294,82.80148848498672,4,25.291844614467053,141,723.723812564983,weekly,tech,East,2.365775319861563,4.328237717043743,80.52478120153695,1,3,5,0
3316,2024-03-09 02:13:11.750187834,51.732962505641304,5,30.57607879874762,1925,741.9820410646993,quarterly,tech,East,0.18436826306783555,0.10425332550131375,74.22496961483462,0,3,5,0
3317,2024-03-09 03:05:45.665579374,20.444142673381076,5,25.642798726815904,1288,745.1742566437082,weekly,services,East,-1.2874871178968648,11.460613397961474,88.51895537951263,0,3,5,0
3318,2024-03-09 03:58:19.580970912,167.64654364893119,5,14.27590627363213,2987,702.0543715310602,quarterly,manufacturing,East,-0.8454910082528455,12.404531227293313,77.25834259520212,1,3,5,0
3319,2024-03-09 04:50:53.496362452,555.5956169650449,6,43.997580785314156,1472,760.7769301109349,quarterly,tech,West,1.5249477502735311,2.457385383981387,76.68888441340006,1,3,5,0
3320,2024-03-09 05:43:27.411753990,66.428850594689,6,88.63689120509012,1903,668.8524071148536,weekly,manufacturing,West,0.10208234942988323,9.317449147962911,74.69951527398752,0,3,5,0
3321,2024-03-09 06:36:01.327145530,22.107827034161893,8,86.95682019767045,3400,672.2315953731395,weekly,manufacturing,North,1.5336018008790715,0.10547670780248367,65.6320650721149,1,3,5,0
3322,2024-03-09 07:28:35.242537068,11.600398778131115,4,65.74912752218599,3423,687.9283039938363,quarterly,retail,North,-1.7934260486730078,0.6437843069250282,79.27192761240855,0,3,5,0
3323,2024-03-09 08:21:09.157928608,70.66680766216164,9,26.633723890929733,2809,685.3347563306153,weekly,retail,East,-0.7878131011225659,1.1491431405811692,93.23296180982675,0,3,5,0
3324,2024-03-09 09:13:43.073320148,164.65911107649418,11,19.977670208989863,2901,710.2723267055351,weekly,manufacturing,East,-0.14119461010525214,1.5733430714957577,68.44919100459428,1,3,5,0
3325,2024-03-09 10:06:16.988711686,87.80932888157722,5,58.230097048588995,3576,732.340194670334,quarterly,retail,West,-1.3180137124200575,4.718655429386022,88.27698559048001,0,3,5,0
3326,2024-03-09 10:58:50.904103226,54.46706238604949,5,43.02104679731747,1354,693.8959860277312,quarterly,manufacturing,South,-1.1277739724243805,17.54422482077928,78.33481118073705,1,3,5,0
3327,2024-03-09 11:51:24.819494764,30.287295925573577,5,58.229152403473734,2325,670.0417216139174,weekly,retail,South,2.970785986090398,0.850915543340671,71.04047997824368,1,3,5,0
3328,2024-03-09 12:43:58.734886304,18.31712413296808,2,145.11366689863956,3383,737.0541178102254,monthly,retail,West,0.6945993253431401,9.334798183126715,76.63021364683775,0,3,5,0
3329,2024-03-09 13:36:32.650277844,125.80729435443342,4,32.53351376055824,1517,727.921406655168,quarterly,manufacturing,North,0.15841919152965908,7.292113243707781,87.49846920955076,0,3,5,0
3330,2024-03-09 14:29:06.565669382,136.1519608826115,6,18.074876326134312,63,663.4920826552495,monthly,retail,West,-0.46794232933485896,2.393867267533372,90.89802437790257,0,3,5,0
3331,2024-03-09 15:21:40.481060922,11.637937237305628,3,21.696107979987083,2904,627.8899390614639,monthly,tech,North,2.147429154232841,4.207112289470828,98.8227895100737,1,3,5,0
3332,2024-03-09 16:14:14.396452460,267.6925119078069,6,37.053422495397975,829,744.5789657878456,quarterly,manufacturing,West,-1.3102462800242136,2.17862567614271,76.48944333411862,0,3,5,0
3333,2024-03-09 17:06:48.311844000,96.93796335821277,6,20.961695560338704,1884,715.8505655674098,monthly,tech,South,0.48468575139123554,1.3915359298972216,92.93714572382251,0,3,5,0
3334,2024-03-09 17:59:22.227235538,221.31668622609592,2,60.185496269331644,31,623.7205315971307,monthly,retail,South,0.1470970571896706,0.7140392194957528,91.19814234925663,0,3,5,0
3335,2024-03-09 18:51:56.142627078,14.265902530156815,2,58.01564820019108,1100,733.7921375624554,monthly,manufacturing,South,-0.3431823662063732,5.389938749663134,99.77519106928108,0,3,5,0
3336,2024-03-09 19:44:30.058018618,13.93182574075961,7,92.8861612546713,301,703.6808676460548,weekly,services,East,0.15426686446492194,0.9984814955854358,79.92659838657141,0,3,5,0
3337,2024-03-09 20:37:03.973410156,47.04152349232555,7,93.45466124312081,2712,729.5755745075014,weekly,tech,East,0.24647221882967144,10.09228821315281,85.1683203744035,0,3,5,0
3338,2024-03-09 21:29:37.888801696,90.26812669894755,5,4.398156175865424,1599,687.8193418722724,weekly,tech,South,-0.519584855133331,4.543914283737729,76.71158068787278,0,3,5,0
3339,2024-03-09 22:22:11.804193234,329.09972585246527,4,17.67327490058476,1965,665.0636149642543,weekly,retail,West,0.8175103654434759,5.767362496386283,94.3129933357196,0,3,5,0
3340,2024-03-09 23:14:45.719584774,110.61756740982746,3,36.13754141656499,1052,798.7993850452531,quarterly,manufacturing,East,-0.05626080759502294,4.8004364990680495,88.07824712887985,0,3,5,0
3341,2024-03-10 00:07:19.634976312,42.833423605569465,5,13.520129198272132,3410,753.0682402913496,weekly,services,East,-0.8015782606215749,5.152821857767584,84.65208167138508,0,3,6,0
3342,2024-03-10 00:59:53.550367852,19.562819341516416,2,31.63015867779764,545,714.8464016597705,monthly,services,West,1.148745687170369,11.278375657275252,80.32008587358335,0,3,6,0
3343,2024-03-10 01:52:27.465759392,186.79291050001436,5,17.832640211364378,2831,685.2940146224317,monthly,manufacturing,West,-2.3455637046324314,1.9542824117229487,88.05165516997887,0,3,6,0
3344,2024-03-10 02:45:01.381150930,20.807106234505355,6,23.7774279507272,1692,773.7684198481855,monthly,manufacturing,South,-1.2483136237986574,6.2207728276439695,84.62314090038136,0,3,6,0
3345,2024-03-10 03:37:35.296542470,278.23568847265045,7,126.30421627679222,1979,831.4998369287824,weekly,manufacturing,West,1.7235572323718062,0.9061406003473185,91.2187259182493,1,3,6,0
3346,2024-03-10 04:30:09.211934008,41.08386027724839,6,88.64084588750647,3356,664.2911859406889,quarterly,retail,East,-0.4280917144277834,5.139221573467014,81.81452274968137,0,3,6,0
3347,2024-03-10 05:22:43.127325548,267.89150665106337,4,33.91413005441701,1064,703.3371309012022,quarterly,retail,South,0.39901053366448475,2.600540952714824,79.75850038601463,0,3,6,0
3348,2024-03-10 06:15:17.042717086,107.65495914591851,3,16.40442268176227,3049,687.4522916881116,quarterly,retail,East,-0.44006424882295936,9.334040247234618,85.85205070649005,0,3,6,0
3349,2024-03-10 07:07:50.958108626,47.60817596972849,4,43.66260833208331,332,707.543238417293,monthly,retail,South,0.2772228394606092,2.124392508745127,81.45831355659206,0,3,6,0
3350,2024-03-10 08:00:24.873500166,32.47932159344027,4,5.984356479595067,1879,818.620259748788,monthly,retail,West,0.04860015112352136,9.663197341624477,80.35945510328985,0,3,6,0
3351,2024-03-10 08:52:58.788891704,38.826077549217125,12,56.9648562590256,926,651.0545618787212,monthly,manufacturing,North,1.4528919894848489,3.054548248909865,68.70119267815147,1,3,6,0
3352,2024-03-10 09:45:32.704283244,83.79025336039912,6,52.849074981145336,1368,695.4311940325683,weekly,manufacturing,North,-0.2573023274771864,11.32308227313458,73.72609604077876,0,3,6,0
3353,2024-03-10 10:38:06.619674782,58.97752836693795,4,13.116485484246411,1929,626.1185726867591,weekly,manufacturing,East,1.0457462674054383,35.49919768301015,68.6470583981815,1,3,6,0
3354,2024-03-10 11:30:40.535066322,30.150110613259635,4,98.05994610940435,2106,750.1895783537557,weekly,manufacturing,North,0.1501114690144912,19.657364437650948,80.71743169014148,1,3,6,0
3355,2024-03-10 12:23:14.450457862,46.264206746248874,13,20.885824068215594,3597,648.8672498780281,quarterly,services,South,-0.11148297361705793,2.8971481872510525,96.34759260581056,0,3,6,0
3356,2024-03-10 13:15:48.365849400,59.061367455833796,6,16.164785012182453,84,655.2672003597908,quarterly,manufacturing,North,0.7179981368709059,16.912953674330804,71.13109450845349,1,3,6,0
3357,2024-03-10 14:08:22.281240940,6.4965151709338285,4,38.7354983876245,275,703.6932373732806,quarterly,services,West,-0.14317098956139535,9.45856014161808,74.26402941820052,0,3,6,0
3358,2024-03-10 15:00:56.196632478,86.3292189364209,5,11.720837838275857,3008,648.8068686127574,weekly,manufacturing,South,-0.7616900725835664,0.06275174365632753,83.41185233948306,0,3,6,0
3359,2024-03-10 15:53:30.112024018,20.49700494615631,3,16.855380794013286,900,714.0563472313899,quarterly,tech,South,-1.7053857605440585,1.9726876765551327,100.0,0,3,6,0
3360,2024-03-10 16:46:04.027415556,17.230267864045736,4,44.53547678280545,26,768.505397410617,quarterly,manufacturing,North,-0.5630705001771867,0.4694863527145079,97.40361044709195,0,3,6,0
3361,2024-03-10 17:38:37.942807096,10.101214386325756,6,23.442685968800493,1203,773.0292810296082,quarterly,tech,South,2.4314569673359236,0.7192858370591035,64.70610798087776,1,3,6,0
3362,2024-03-10 18:31:11.858198636,9.080302455468976,5,104.11393318872199,2322,739.680680590378,quarterly,manufacturing,West,-1.8606924540923515,12.09017037601972,85.47303848660337,1,3,6,0
3363,2024-03-10 19:23:45.773590174,14.077144107576192,6,9.69348988044182,2529,711.5540035562326,quarterly,tech,South,1.1459074329506453,1.7926594718379716,64.27942071468993,1,3,6,0
3364,2024-03-10 20:16:19.688981714,26.869156825700077,5,36.29829414925349,2219,728.4300280761454,weekly,manufacturing,North,0.8323457254333188,4.3474172200834476,84.55932310274468,0,3,6,0
3365,2024-03-10 21:08:53.604373252,385.0060842950074,7,74.82606231936539,894,604.2649979362923,quarterly,services,West,0.7454872227441043,3.0694780338746117,100.0,0,3,6,0
3366,2024-03-10 22:01:27.519764792,32.26942940822527,5,63.42514099567394,3519,619.9595598279591,quarterly,tech,South,1.9643377609731913,12.715875771184281,73.89437455363834,1,3,6,0
3367,2024-03-10 22:54:01.435156330,65.21895230826043,7,19.281776004685778,981,721.2520480498515,weekly,tech,East,0.7599778757732845,1.3384705183468633,87.29883290871152,0,3,6,0
3368,2024-03-10 23:46:35.350547870,81.49008745301248,5,144.61689837465667,1832,630.8741732669303,monthly,retail,East,-0.48865192152819553,2.913933577308207,88.75129308203655,0,3,6,0
